12300 elements of T-matrix
s sp m mp n np Tr Ti 
2 1 17 17 7 6 -2.24882448111458e-47 -5.7279568001675e-49
2 1 17 17 7 8 -4.62440044126266e-45 -9.15993855508715e-47
2 1 17 17 9 2 -1.5648315292607e-45 -2.81182424819068e-47
2 1 17 17 9 4 -2.18597111133642e-46 -3.54793929814288e-48
2 1 17 17 9 6 -1.92447388734072e-47 -2.8084799205382e-49
2 1 17 17 9 8 -1.22439063036911e-48 -1.59830915327215e-50
2 2 17 17 2 2 -4.82854893575633e-42 1.63423176545271e-40
2 2 17 17 2 4 -3.23491673075407e-43 1.09508201845483e-41
2 2 17 17 2 6 -1.6612974527618e-44 5.6257751575366e-43
2 2 17 17 2 8 -7.01201300063125e-46 2.37577281245834e-44
2 2 17 17 4 2 -3.22293272047164e-43 1.09439851869982e-41
2 2 17 17 4 4 -3.51841763608555e-44 1.19856782072429e-42
2 2 17 17 4 6 -2.45434603912623e-45 8.39673184422367e-44
2 2 17 17 4 8 -1.28812448113538e-46 4.43008264474023e-45
2 2 17 17 6 2 -1.54943318132068e-44 5.53350819336396e-43
2 2 17 17 6 4 -2.24420758108306e-45 8.21421996151006e-44
2 2 17 17 6 6 -1.90172465276967e-46 7.15121145126899e-45
2 2 17 17 6 8 -1.15008580720026e-47 4.45093228447766e-46
2 2 17 17 8 2 -3.66203991162963e-46 1.90930078795452e-44
2 2 17 17 8 4 -5.89376499072066e-47 3.42678842059054e-45
2 2 17 17 8 6 -5.27029345515562e-48 3.43852924698914e-46
2 2 17 17 8 8 -3.24259489155453e-49 2.39056909005504e-47
2 2 17 17 1 1 -7.52790105543854e-41 2.54762361675487e-39
2 2 17 17 1 3 -3.23899167327822e-42 1.09617379536084e-40
2 2 17 17 1 5 -1.42404263025889e-43 4.81953940344787e-42
2 2 17 17 1 7 -5.58212995723256e-45 1.88930328763393e-43
2 2 17 17 1 9 -1.91940888304094e-46 6.49675260529069e-45
2 2 17 17 3 1 -3.23868324705324e-42 1.09616130090731e-40
2 2 17 17 3 3 -4.13395098410575e-43 1.39943602610372e-41
2 2 17 17 3 5 -2.95193475760439e-44 9.99660532791385e-43
2 2 17 17 3 7 -1.57437672467981e-45 5.33450625549627e-44
2 2 17 17 3 9 -6.7568588629395e-47 2.29117003002454e-45
2 2 17 17 5 1 -1.41800093647793e-43 4.81616574807526e-42
2 2 17 17 5 3 -2.92956820269915e-44 9.98371479118967e-43
2 2 17 17 5 5 -2.84323768142511e-45 9.73350904170821e-44
2 2 17 17 5 7 -1.88626080879883e-46 6.4934603697866e-45
2 2 17 17 5 9 -9.55279230545727e-48 3.30989366588366e-46
2 2 17 17 7 1 -5.18403354883278e-45 1.85659040064765e-43
2 2 17 17 7 3 -1.41555872477896e-45 5.20190189792841e-44
2 2 17 17 7 5 -1.66601078890663e-46 6.29868024031664e-45
2 2 17 17 7 7 -1.2716299386508e-47 4.9557209455898e-46
2 2 17 17 7 9 -7.15624531825808e-49 2.87883010952904e-47
2 2 17 17 9 1 -9.77534588429401e-47 5.18421658986673e-45
2 2 17 17 9 3 -2.94707013735115e-47 1.75263125939551e-45
2 2 17 17 9 5 -3.63569553768084e-48 2.44321931410685e-46
2 2 17 17 9 7 -2.80090084729113e-49 2.14538569722066e-47
2 2 17 17 9 9 -1.54297571253286e-50 1.36112240248153e-48
1 1 18 18 2 2 -6.871442366528e-47 2.16235963982287e-45
1 1 18 18 2 4 -5.85216924042093e-48 1.88260755679113e-46
1 1 18 18 2 6 -3.36676357684221e-49 1.09336686147435e-47
1 1 18 18 2 8 -1.49806682631507e-50 4.88851846352221e-49
1 1 18 18 4 2 -5.9876452013845e-48 1.89018531758585e-46
1 1 18 18 4 4 -7.28001125108173e-49 2.30244722321876e-47
1 1 18 18 4 6 -5.34922724801194e-50 1.68836615727292e-48
1 1 18 18 4 8 -2.86523254470829e-51 9.01219583446569e-50
1 1 18 18 6 2 -4.15187639519749e-49 1.15957956198972e-47
1 1 18 18 6 4 -6.43325721391663e-50 1.78769181034274e-48
1 1 18 18 6 6 -5.64675020189407e-51 1.56660396452828e-49
1 1 18 18 6 8 -3.46635574409144e-52 9.62903998791705e-51
1 1 18 18 8 2 -2.21877223080487e-50 6.08356550759508e-49
1 1 18 18 8 4 -3.73841356172783e-51 1.07551112624606e-49
1 1 18 18 8 6 -3.46869048907646e-52 1.04672298972435e-50
1 1 18 18 8 8 -2.20986874431095e-53 6.99148682469708e-52
1 1 18 18 1 1 -5.86732261797974e-46 1.69670856415903e-44
1 1 18 18 1 3 -4.65664894967438e-47 1.46775916048079e-45
1 1 18 18 1 5 -2.61345849802494e-48 8.42907703981338e-47
1 1 18 18 1 7 -1.15205446143827e-49 3.75634143443288e-48
1 1 18 18 3 1 -4.64475272811106e-47 1.46707500519908e-45
1 1 18 18 3 3 -7.38005653833083e-48 2.38886825261913e-46
1 1 18 18 3 5 -5.82707397869484e-49 1.91216444011893e-47
1 1 18 18 3 7 -3.23533887619197e-50 1.07240714839059e-48
1 1 18 18 5 1 -2.47371192289695e-48 8.31331021810861e-47
1 1 18 18 5 3 -5.4185554199831e-49 1.87666743445697e-47
1 1 18 18 5 5 -5.28409584205277e-50 1.88218972784342e-48
1 1 18 18 5 7 -3.41552290449262e-51 1.25053306136401e-49
1 1 18 18 7 1 -6.61450078053547e-50 3.07692137768071e-48
1 1 18 18 7 3 -1.65423202626385e-50 8.47270132171462e-49
1 1 18 18 7 5 -1.74333546796815e-51 9.84254837840519e-50
1 1 18 18 7 7 -1.17504391074814e-52 7.32888495050442e-51
1 2 18 18 2 1 3.58262047664634e-44 1.0568563798191e-45
1 2 18 18 2 3 1.99856882159519e-45 5.89410997526938e-47
1 2 18 18 2 5 8.66829480237063e-47 2.55542702158521e-48
1 2 18 18 2 7 3.12864110756216e-48 9.21833175736357e-50
1 2 18 18 4 1 4.14505592271353e-45 1.21937286080122e-46
1 2 18 18 4 3 3.76259845363018e-46 1.10354011745484e-47
1 2 18 18 4 5 2.22173338981874e-47 6.49027728624046e-49
1 2 18 18 4 7 1.00124522832189e-48 2.91070078599973e-50
1 2 18 18 6 1 2.6831406746621e-46 7.52786021943756e-48
1 2 18 18 6 3 3.30124969833947e-47 9.04974227344948e-49
1 2 18 18 6 5 2.42228890151826e-48 6.47335474400955e-50
1 2 18 18 6 7 1.28815040667998e-49 3.35037255959713e-51
1 2 18 18 8 1 1.09049304835255e-47 2.12429754967389e-49
1 2 18 18 8 3 1.62343439885336e-48 2.8513971155974e-50
1 2 18 18 8 5 1.37389800271675e-49 2.16420083632673e-51
1 2 18 18 8 7 8.16745540765723e-51 1.14698357814018e-52
1 2 18 18 1 2 3.77535492786569e-44 1.11388880363476e-45
1 2 18 18 1 4 3.94430861735201e-45 1.16341611637509e-46
1 2 18 18 1 6 2.35811425102943e-46 6.95268248208064e-48
1 2 18 18 1 8 1.06836966592187e-47 3.14821132476772e-49
1 2 18 18 3 2 2.32270279888382e-45 6.83212778637119e-47
1 2 18 18 3 4 3.94783633685527e-46 1.15754905462791e-47
1 2 18 18 3 6 3.21782030144265e-47 9.39515922204779e-49
1 2 18 18 3 8 1.82167571017451e-48 5.29129327062605e-50
1 2 18 18 5 2 1.08610167065591e-46 3.03859344217279e-48
1 2 18 18 5 4 2.4970000385871e-47 6.81752218376858e-49
1 2 18 18 5 6 2.52794691656158e-48 6.71907098151969e-50
1 2 18 18 5 8 1.68830762585297e-49 4.3604772064316e-51
1 2 18 18 7 2 3.4835052166733e-48 6.66551920188337e-50
1 2 18 18 7 4 9.671734872433e-49 1.65943582567525e-50
1 2 18 18 7 6 1.12806828773837e-49 1.72406056044503e-51
1 2 18 18 7 8 8.41445513374707e-51 1.13698464250524e-52
2 1 18 18 1 2 -3.58283282544613e-44 -1.05742031362649e-45
2 1 18 18 1 4 -4.14807437316029e-45 -1.22525842581295e-46
2 1 18 18 1 6 -2.7260040378391e-46 -8.06062687652652e-48
2 1 18 18 1 8 -1.34804956347652e-47 -3.99116746625749e-49
2 1 18 18 3 2 -2.00450885108971e-45 -6.00458582867266e-47
2 1 18 18 3 4 -3.78463151734023e-46 -1.14373820075644e-47
2 1 18 18 3 6 -3.39882950246648e-47 -1.03630147545983e-48
2 1 18 18 3 8 -2.10498964872173e-48 -6.47256455613213e-50
2 1 18 18 5 2 -9.1687325776251e-47 -3.16628059876552e-48
2 1 18 18 5 4 -2.3734229866749e-47 -8.33250432275285e-49
2 1 18 18 5 6 -2.67721894008463e-48 -9.49012335735373e-50
2 1 18 18 5 8 -1.97432822915542e-49 -7.03038459409686e-51
2 1 18 18 7 2 -4.12592127248467e-48 -1.57673997106739e-49
2 1 18 18 7 4 -1.27621474916553e-48 -4.64912463548929e-50
2 1 18 18 7 6 -1.64234577672792e-49 -5.70276488953556e-51
2 1 18 18 7 8 -1.34078946818491e-50 -4.43888808145957e-52
2 1 18 18 2 1 -3.77536261930152e-44 -1.11390993463082e-45
2 1 18 18 2 3 -2.32413088346573e-45 -6.85739600530691e-47
2 1 18 18 2 5 -1.1040963571381e-46 -3.25725674283442e-48
2 1 18 18 2 7 -4.33616326415182e-48 -1.27888173477119e-49
2 1 18 18 4 1 -3.94235220448656e-45 -1.16005865911557e-46
2 1 18 18 4 3 -3.94867743565563e-46 -1.15917953606133e-47
2 1 18 18 4 5 -2.55297981851998e-47 -7.47018758348329e-49
2 1 18 18 4 7 -1.25134839216803e-48 -3.64667099702002e-50
2 1 18 18 6 1 -2.32473833410975e-46 -6.55362212930635e-48
2 1 18 18 6 3 -3.1579799446686e-47 -8.72092426763256e-49
2 1 18 18 6 5 -2.53812666506552e-48 -6.85206694405956e-50
2 1 18 18 6 7 -1.46837939667892e-49 -3.86955497850912e-51
2 1 18 18 8 1 -8.73008377125865e-48 -1.75810089008062e-49
2 1 18 18 8 3 -1.43697821021398e-48 -2.63731121013514e-50
2 1 18 18 8 5 -1.33350497633329e-49 -2.22238608301673e-51
2 1 18 18 8 7 -8.63123602124248e-51 -1.30114969682002e-52
2 2 18 18 1 1 -5.85476192330165e-44 1.98157114803586e-42
2 2 18 18 1 3 -2.30013696826697e-45 7.78552757730296e-44
2 2 18 18 1 5 -9.2980496560422e-47 3.14776711302708e-45
2 2 18 18 1 7 -3.37134377337558e-48 1.14168761302773e-46
2 2 18 18 3 1 -2.29718375425111e-45 7.78386623846691e-44
2 2 18 18 3 3 -2.6693361682544e-46 9.06202869877654e-45
2 2 18 18 3 5 -1.74669583688218e-47 5.94720527561171e-46
2 2 18 18 3 7 -8.58337890986197e-49 2.93396076013596e-47
2 2 18 18 5 1 -8.93833545721057e-47 3.11849245279545e-45
2 2 18 18 5 3 -1.64693487874797e-47 5.86227590858565e-46
2 2 18 18 5 5 -1.43313685286874e-48 5.22076404701527e-47
2 2 18 18 5 7 -8.56786239989496e-50 3.2015542654283e-48
2 2 18 18 7 1 -2.07748308502366e-48 9.64201740126595e-47
2 2 18 18 7 3 -4.64658284076066e-49 2.37975687930915e-47
2 2 18 18 7 5 -4.51831021627534e-50 2.56666565708937e-48
2 2 18 18 7 7 -2.86730222420606e-51 1.81614402049956e-49
2 2 18 18 2 2 -3.42124833925809e-45 1.15801619371141e-43
2 2 18 18 2 4 -2.10001575553711e-46 7.10939795528036e-45
2 2 18 18 2 6 -9.94778180166506e-48 3.36881766135898e-46
2 2 18 18 2 8 -3.89569680912295e-49 1.31992442138772e-47
2 2 18 18 4 2 -2.09250615748178e-46 7.1051294416459e-45
2 2 18 18 4 4 -2.09214415707384e-47 7.1259064084658e-46
2 2 18 18 4 6 -1.34619858123784e-48 4.60425461947843e-47
2 2 18 18 4 8 -6.55691294998158e-50 2.25407037043919e-48
2 2 18 18 6 2 -9.28737256222004e-48 3.31442794781677e-46
2 2 18 18 6 4 -1.23218514994444e-48 4.50545711829594e-47
2 2 18 18 6 6 -9.63445489257959e-50 3.61835242709981e-48
2 2 18 18 6 8 -5.40932052913768e-51 2.09045050686902e-49
2 2 18 18 8 2 -2.03945864089825e-49 1.06151026466911e-47
2 2 18 18 8 4 -3.00637901922137e-50 1.74466137232825e-48
2 2 18 18 8 6 -2.48007432511573e-51 1.61517885062918e-49
2 2 18 18 8 8 -1.41598214871603e-52 1.04256290696664e-50
1 1 19 19 1 1 -3.59895544701017e-49 1.03631377828202e-47
1 1 19 19 1 3 -2.60851745033176e-50 8.19671405356438e-49
1 1 19 19 1 5 -1.35381695899987e-51 4.35167381773242e-50
1 1 19 19 1 7 -5.55765427206391e-53 1.80419043916061e-51
1 1 19 19 3 1 -2.64316154580737e-50 8.21576818993825e-49
1 1 19 19 3 3 -3.90302764909595e-51 1.23143290093543e-49
1 1 19 19 3 5 -2.889725068172e-52 9.14253026051257e-51
1 1 19 19 3 7 -1.51454183157068e-53 4.78453929985934e-52
1 1 19 19 5 1 -1.62381656778995e-51 4.57413049838578e-50
1 1 19 19 5 3 -3.45003637002488e-52 9.63681479080113e-51
1 1 19 19 5 5 -3.26356636277795e-53 9.06671165251895e-52
1 1 19 19 5 7 -2.04727323880809e-54 5.67514571087093e-53
1 1 19 19 7 1 -9.03715415786423e-53 2.33928088678996e-51
1 1 19 19 7 3 -2.19871767076654e-53 5.96245300129399e-52
1 1 19 19 7 5 -2.26884089527066e-54 6.44444728230934e-53
1 1 19 19 7 7 -1.50844517076797e-55 4.48605555979176e-54
1 1 19 19 2 2 -3.82541480012854e-50 1.20467992785021e-48
1 1 19 19 2 4 -2.9893819726033e-51 9.66017209445202e-50
1 1 19 19 2 6 -1.58742861907717e-52 5.20157353767559e-51
1 1 19 19 4 2 -2.85321827094561e-51 9.54411993919519e-50
1 1 19 19 4 4 -3.08782190591849e-52 1.06411610213878e-50
1 1 19 19 4 6 -2.02872309183566e-53 7.18433598426188e-52
1 1 19 19 6 2 -9.38897389438183e-53 4.29586272886448e-51
1 1 19 19 6 4 -1.16620785645884e-53 5.85579156504007e-52
1 1 19 19 6 6 -8.31816880432417e-55 4.58547131939984e-53
1 2 19 19 1 2 2.34356564694847e-47 6.90828508195177e-49
1 2 19 19 1 4 2.25255841747457e-48 6.62789888708095e-50
1 2 19 19 1 6 1.24655563781016e-49 3.65777887997647e-51
1 2 19 19 3 2 5.25516728173747e-51 1.53641858928176e-52
1 2 19 19 3 4 1.31441643550472e-48 3.77000699754236e-50
1 2 19 19 3 6 2.04512299967273e-49 5.75555053853897e-51
1 2 19 19 5 2 1.53494748775875e-50 4.22632168453214e-52
1 2 19 19 5 4 8.04308602619658e-52 2.16204636726744e-53
1 2 19 19 5 6 4.94635764818813e-50 1.07686152544895e-51
1 2 19 19 7 2 1.01210284424589e-50 2.00510068887909e-52
1 2 19 19 7 4 9.20641961134269e-52 1.65252744324139e-53
1 2 19 19 7 6 5.57051682267741e-53 9.01837364773377e-55
1 2 19 19 2 1 2.23033847407504e-47 6.5799898178732e-49
1 2 19 19 2 3 1.14889210024242e-48 3.38866630701826e-50
1 2 19 19 2 5 4.62761965312064e-50 1.36443064543765e-51
1 2 19 19 2 7 2.36254193133997e-48 6.95103746992368e-50
1 2 19 19 4 1 1.98006716789247e-49 5.80875812172066e-51
1 2 19 19 4 3 1.08590926630182e-50 3.17331000938298e-52
1 2 19 19 4 5 1.41009512531156e-49 3.95811133855039e-51
1 2 19 19 4 7 1.60216495402946e-50 4.39485949598287e-52
1 2 19 19 6 1 1.09220698448158e-51 2.92101095008983e-53
1 2 19 19 6 3 5.31415528250811e-51 1.03513306012173e-52
1 2 19 19 6 5 7.30710271314605e-52 1.28290417735575e-53
1 2 19 19 6 7 5.74662995211368e-53 9.04244984083534e-55
2 1 19 19 2 1 -2.34414674193558e-47 -6.91974611087731e-49
2 1 19 19 2 3 -1.3261885685629e-48 -3.91761433778372e-50
2 1 19 19 2 5 -5.82673726720006e-50 -1.72288732025669e-51
2 1 19 19 2 7 -2.26006700098666e-48 -6.76655201297231e-50
2 1 19 19 4 1 -2.08448387934741e-49 -6.2937454137433e-51
2 1 19 19 4 3 -1.24949260623029e-50 -3.80499959649889e-52
2 1 19 19 4 5 -1.31872536730861e-49 -4.54758781381449e-51
2 1 19 19 4 7 -1.67051853024051e-50 -5.85941028270031e-52
2 1 19 19 6 1 -1.25831205167848e-51 -4.4591607043271e-53
2 1 19 19 6 3 -6.99693863223517e-51 -2.69881277787125e-52
2 1 19 19 6 5 -1.06103282838731e-51 -3.90753433400525e-53
2 1 19 19 6 7 -9.12911936565256e-53 -3.21028389076083e-54
2 1 19 19 1 2 -2.22996053640488e-47 -6.57341087767279e-49
2 1 19 19 1 4 -2.36277484751538e-48 -6.95560360599199e-50
2 1 19 19 1 6 -1.43068160996598e-49 -4.20244271656061e-51
2 1 19 19 3 2 -6.55650578801909e-51 -1.92010252871295e-52
2 1 19 19 3 4 -1.13968650076946e-48 -3.27719470784626e-50
2 1 19 19 3 6 -1.95583887625086e-49 -5.53007700585799e-51
2 1 19 19 5 2 -1.60671480987253e-50 -4.45523654581124e-52
2 1 19 19 5 4 -9.15400127141349e-52 -2.48450915890055e-53
2 1 19 19 5 6 -3.95855026077246e-50 -8.81703781997602e-52
2 1 19 19 7 2 -8.94786547720629e-51 -1.82958803502342e-52
2 1 19 19 7 4 -8.91944318841833e-52 -1.66904446359074e-53
2 1 19 19 7 6 -5.87340598629553e-53 -1.00274494740657e-54
2 2 19 19 2 2 -2.17879701928677e-48 7.38230905802235e-47
2 2 19 19 2 4 -1.22704925880018e-49 4.16485999554e-48
2 2 19 19 2 6 -5.36140601229693e-51 1.82466748332668e-49
2 2 19 19 4 2 -1.18622353824675e-49 4.13076893436428e-48
2 2 19 19 4 4 -1.06721112178173e-50 3.78746551685417e-49
2 2 19 19 4 6 -6.20459858599087e-52 2.25060785884256e-50
2 2 19 19 6 2 -3.38443563989684e-51 1.55148646470908e-49
2 2 19 19 6 4 -3.71966065359413e-52 1.87407330549944e-50
2 2 19 19 6 6 -2.42830018775924e-53 1.35039979275311e-51
2 2 19 19 1 1 -4.08244825287947e-47 1.3818172543466e-45
2 2 19 19 1 3 -1.46957589475207e-48 4.97454675531572e-47
2 2 19 19 1 5 -5.47920342671824e-50 1.85502617284731e-48
2 2 19 19 1 7 -1.84296194922797e-51 6.24128294681656e-50
2 2 19 19 3 1 -1.46775355062363e-48 4.97352473887758e-47
2 2 19 19 3 3 -1.56184549837702e-49 5.3020526782631e-48
2 2 19 19 3 5 -9.42560655296437e-51 3.20884593936213e-49
2 2 19 19 3 7 -4.29742094580558e-52 1.46859037108331e-50
2 2 19 19 5 1 -5.27011272336816e-50 1.83803120526763e-48
2 2 19 19 5 3 -8.89302811449875e-51 3.16359474004835e-49
2 2 19 19 5 5 -7.13878890902496e-52 2.59846251206392e-50
2 2 19 19 5 7 -3.96112377843015e-53 1.47869485254277e-51
2 2 19 19 7 1 -1.13735810116071e-51 5.27345186144966e-50
2 2 19 19 7 3 -2.32954509428749e-52 1.19170362438999e-50
2 2 19 19 7 5 -2.08932067135829e-53 1.18556513086554e-51
2 2 19 19 7 7 -1.2301591499652e-54 7.78622401036445e-53
1 1 20 20 2 2 -1.97608535769786e-53 6.12937361176977e-52
1 1 20 20 2 4 -1.4431683740193e-54 4.55180094208421e-53
1 1 20 20 2 6 -7.21894139968021e-56 2.28488656969312e-54
1 1 20 20 4 2 -1.69037378154414e-54 4.76273461406706e-53
1 1 20 20 4 4 -1.78440868958827e-55 4.98598646279451e-54
1 1 20 20 4 6 -1.14240486697639e-56 3.1738305482901e-55
1 1 20 20 6 2 -1.15616529074436e-55 2.96691290484759e-54
1 1 20 20 6 4 -1.40349732816193e-56 3.76756699572706e-55
1 1 20 20 6 6 -9.83005638000138e-58 2.7595203421589e-56
1 1 20 20 1 1 -2.00055395978675e-52 5.74196647475307e-51
1 1 20 20 1 3 -1.32436195740384e-53 4.16343538274341e-52
1 1 20 20 1 5 -6.34430301651643e-55 2.0474415957938e-53
1 1 20 20 3 1 -1.29130983040711e-53 4.13580632570456e-52
1 1 20 20 3 3 -1.70308408951919e-54 5.67406135029725e-53
1 1 20 20 3 5 -1.1307031388686e-55 3.87941881236398e-54
1 1 20 20 5 1 -4.30291442223979e-55 1.76785390221064e-53
1 1 20 20 5 3 -7.27199978615524e-56 3.27782547379581e-54
1 1 20 20 5 5 -5.56566675071028e-57 2.74471706235656e-55
1 2 20 20 2 1 1.25744878211401e-50 3.70675991344501e-52
1 2 20 20 2 3 5.99554356129222e-52 1.76443948965024e-53
1 2 20 20 2 5 2.24692495750562e-53 6.59589531959369e-55
1 2 20 20 4 1 1.21464793602013e-51 3.48988976675734e-53
1 2 20 20 4 3 9.37945123702128e-53 2.64692026490577e-54
1 2 20 20 4 5 4.76267636842461e-54 1.31656757039332e-55
1 2 20 20 6 1 5.85735535752182e-53 1.29011965579383e-54
1 2 20 20 6 3 5.96460177344136e-54 1.19996521412803e-55
1 2 20 20 6 5 3.67502963320607e-55 6.72852728172455e-57
1 2 20 20 1 2 1.3183347377689e-50 3.88646234195543e-52
1 2 20 20 1 4 1.16965917668266e-51 3.4420697074224e-53
1 2 20 20 1 6 6.01002558988278e-53 1.76390202785816e-54
1 2 20 20 3 2 6.81658112973563e-52 1.95560124148271e-53
1 2 20 20 3 4 9.79115118829512e-53 2.75652162003342e-54
1 2 20 20 3 6 6.82499787426492e-54 1.8800712762859e-55
1 2 20 20 5 2 2.37799542578495e-53 5.17515174657177e-55
1 2 20 20 5 4 4.49261590245192e-54 8.89499777562455e-56
1 2 20 20 5 6 3.79621232715575e-55 6.80648481496181e-57
2 1 20 20 1 2 -1.25928710232842e-50 -3.7411077886811e-52
2 1 20 20 1 4 -1.22794615601798e-51 -3.67454771109635e-53
2 1 20 20 1 6 -6.88967329831576e-53 -2.07841507646432e-54
2 1 20 20 3 2 -6.26480035636374e-52 -2.10141663070527e-53
2 1 20 20 3 4 -1.00407543892239e-52 -3.45740411885366e-54
2 1 20 20 3 6 -7.73984939648512e-54 -2.71189588807633e-55
2 1 20 20 5 2 -3.12322571562675e-53 -1.27024272591263e-54
2 1 20 20 5 4 -6.50589307702572e-54 -2.53092715101154e-55
2 1 20 20 5 6 -6.01243039403575e-55 -2.236572572956e-56
2 1 20 20 2 1 -1.3183788296473e-50 -3.88733638605451e-52
2 1 20 20 2 3 -6.87327337405185e-52 -2.0240595807873e-53
2 1 20 20 2 5 -2.79868967757521e-53 -8.22489136045044e-55
2 1 20 20 4 1 -1.16144477415393e-51 -3.34568198353455e-53
2 1 20 20 4 3 -9.80918960633854e-53 -2.78082642598016e-54
2 1 20 20 4 5 -5.41261745371084e-54 -1.50638679557373e-55
2 1 20 20 6 1 -5.17238632468088e-53 -1.16442928410745e-54
2 1 20 20 6 3 -5.7684091721111e-54 -1.19601689618174e-55
2 1 20 20 6 5 -3.86622809987216e-55 -7.36411372678508e-57
2 2 20 20 1 1 -2.56636792667025e-50 8.68832861515415e-49
2 2 20 20 1 3 -8.4845694152055e-52 2.87475146654394e-50
2 2 20 20 1 5 -2.92075605260784e-53 9.91209235198007e-52
2 2 20 20 3 1 -8.35739334485379e-52 2.86432797316523e-50
2 2 20 20 3 3 -8.03804900239368e-53 2.79449232717948e-51
2 2 20 20 3 5 -4.39749392788828e-54 1.55650137763698e-52
2 2 20 20 5 1 -2.1249708844047e-53 8.831502676961e-52
2 2 20 20 5 3 -2.97262950546039e-54 1.34750410185121e-52
2 2 20 20 5 5 -1.99588740618569e-55 9.90642717150923e-54
2 2 20 20 2 2 -1.2569529013026e-51 4.25897301841719e-50
2 2 20 20 2 4 -6.52791744537298e-53 2.21564068473516e-51
2 2 20 20 2 6 -2.64577113494877e-54 9.0034822736809e-53
2 2 20 20 4 2 -6.31302092011336e-53 2.19772566014868e-51
2 2 20 20 4 4 -5.23825351551313e-54 1.85813036442049e-52
2 2 20 20 4 6 -2.82581821808336e-55 1.02436071227462e-53
2 2 20 20 6 2 -1.67155979661218e-54 7.65769519823883e-53
2 2 20 20 6 4 -1.69414593255285e-55 8.53025158872744e-54
2 2 20 20 6 6 -1.02596827619725e-56 5.70346061650008e-55
1 1 21 21 1 1 -1.01983262624437e-55 2.90338483554665e-54
1 1 21 21 1 3 -6.25839951924893e-57 1.93927703008923e-55
1 1 21 21 1 5 -2.81487355971013e-58 8.87703067409622e-57
1 1 21 21 3 1 -7.08258865906887e-57 2.00754299615927e-55
1 1 21 21 3 3 -9.18212263937652e-58 2.58817406513699e-56
1 1 21 21 3 5 -5.97320490623112e-59 1.66987451795839e-57
1 1 21 21 5 1 -4.90916637868746e-58 1.19618349015355e-56
1 1 21 21 5 3 -8.14052900608703e-59 2.07247994733638e-57
1 1 21 21 5 5 -6.11139569235452e-60 1.62531941898951e-58
1 1 21 21 2 2 -8.83594206381931e-57 2.81840126099189e-55
1 1 21 21 2 4 -5.80460593774891e-58 1.92729115902063e-56
1 1 21 21 4 2 -4.16136732904222e-58 1.69013432948553e-56
1 1 21 21 4 4 -3.52478429079125e-59 1.56745879663177e-57
1 2 21 21 1 2 6.72866583603733e-54 1.96265852741885e-55
1 2 21 21 1 4 5.5048994045202e-55 1.58401008017404e-56
1 2 21 21 3 2 2.6203451777383e-56 7.41289902565586e-58
1 2 21 21 3 4 2.91020797128892e-55 7.04424253503642e-57
1 2 21 21 5 2 3.73683608332708e-56 8.31745666225462e-58
1 2 21 21 5 4 2.34845291166853e-57 4.79125968978614e-59
1 2 21 21 2 1 6.45380534253529e-54 1.90264239174063e-55
1 2 21 21 2 3 2.8564188261095e-55 8.40731912665708e-57
1 2 21 21 2 5 5.74667877759606e-55 1.65141794882758e-56
1 2 21 21 4 1 4.11998663181279e-56 1.16298477688651e-57
1 2 21 21 4 3 2.56874949961844e-56 5.65376453958211e-58
1 2 21 21 4 5 2.42904662989317e-57 4.88143908437409e-59
2 1 21 21 2 1 -6.76103147287474e-54 -2.008282731773e-55
2 1 21 21 2 3 -3.26413869679445e-55 -9.76307795271801e-57
2 1 21 21 2 5 -5.78950069239587e-55 -1.93871398950526e-56
2 1 21 21 4 1 -4.59470352676242e-56 -1.57976661823903e-57
2 1 21 21 4 3 -3.70922726602225e-56 -1.51868175917405e-57
2 1 21 21 4 5 -3.83548553229746e-57 -1.50382239212517e-58
2 1 21 21 1 2 -6.43375035614278e-54 -1.87865231927909e-55
2 1 21 21 1 4 -5.75267918472724e-55 -1.65962438085931e-56
2 1 21 21 3 2 -2.97396427341948e-56 -8.45060815744918e-58
2 1 21 21 3 4 -2.56697786300864e-55 -6.30112184510628e-57
2 1 21 21 5 2 -3.60766170408488e-56 -8.20043005238947e-58
2 1 21 21 5 4 -2.46526252590935e-57 -5.17685812651205e-59
2 2 21 21 2 2 -6.50151110883356e-55 2.22659031615127e-53
2 2 21 21 2 4 -3.07366617601999e-56 1.0670857597136e-54
2 2 21 21 4 2 -2.33050015123024e-56 9.61412568164834e-55
2 2 21 21 4 4 -1.6172757553477e-57 7.25737763100234e-56
2 2 21 21 1 1 -1.46249127238302e-53 4.95142660150115e-52
2 2 21 21 1 3 -4.458229058224e-55 1.51057179526541e-53
2 2 21 21 1 5 -1.4233013284463e-56 4.83009002658831e-55
2 2 21 21 3 1 -4.39210214541009e-55 1.5051593968197e-53
2 2 21 21 3 3 -3.89496681367525e-56 1.35379481202522e-54
2 2 21 21 3 5 -1.9767295394853e-57 6.99403749919792e-56
